,url,timestamp,charset,domain,uri,filename,offset,length,digest
2321091,https://www.mayoclinic.org/ar/diseases-conditions/multiple-sclerosis/expert-answers/fingolimod-during-pregnancy/faq-20094098,20210117033308,UTF-8,www.mayoclinic.org,92e1bc1b-9e7d-46e8-a826-6cd12103c097,crawl-data/CC-MAIN-2021-04/segments/1610703509104.12/warc/CC-MAIN-20210117020341-20210117050341-00499.warc.gz,887994780,15803,A6RPBGR326YL33DXSQCTPD72MFWUBIQE
16462,https://www.ms.org.au/what-is-multiple-sclerosis/symptoms/common-symptoms/headache.aspx,20210124211228,UTF-8,www.ms.org.au,8eb9c85c-6322-4c61-bea3-2e21929d84ac,crawl-data/CC-MAIN-2021-04/segments/1610703557462.87/warc/CC-MAIN-20210124204052-20210124234052-00140.warc.gz,894284372,60720,VF2LHXLKOOAPBTR4EKUC5VYXAR3UPD6K
16492,https://www.ms.org.au/get-involved/news/2-june-2020-first-step-to-restarting-our-face-to.aspx,20210124034131,UTF-8,www.ms.org.au,340c6d5e-2b48-45de-935e-1d661c8758dd,crawl-data/CC-MAIN-2021-04/segments/1610703544403.51/warc/CC-MAIN-20210124013637-20210124043637-00078.warc.gz,909156635,50594,MXNFMVRC5D2YRIOLDUQD22V2GJTJEY6Y
1307046,https://my.clevelandclinic.org/departments/neurological/depts/multiple-sclerosis/ms-approaches/ms-vitamin-d,20210116095145,UTF-8,my.clevelandclinic.org,057d0e67-5375-4066-888a-0e7952619342,crawl-data/CC-MAIN-2021-04/segments/1610703505861.1/warc/CC-MAIN-20210116074510-20210116104510-00770.warc.gz,492306126,12901,ZJPVOHL5NJK337ZLGHLWYZTOQNA6WA4J
263,https://mymsaa.org/news/updated-ms-manager-app/,20210116230535,UTF-8,www.mymsaa.org,94227313-076b-46c2-8aa9-ace1c7a6c19f,crawl-data/CC-MAIN-2021-04/segments/1610703507971.27/warc/CC-MAIN-20210116225820-20210117015820-00350.warc.gz,496394801,13763,QIZ7WUYZYPD2TGYWW6TBZPGXVVMWJVMI
16406,https://www.ms.org.au/get-involved/news/19-april-2020-20-years-of-ms-research.aspx,20210126181322,UTF-8,www.ms.org.au,e22b55f5-012f-4013-b283-dffb7d1486c8,crawl-data/CC-MAIN-2021-04/segments/1610704803308.89/warc/CC-MAIN-20210126170854-20210126200854-00310.warc.gz,915322422,50765,3LXW47IEJQCDN35JQQ4UPCCDFVEQORIS
16574,https://www.ms.org.au/national-disability-insurance-scheme-ndis/about-the-ndis/accessing-the-ndis.aspx,20210127004004,UTF-8,www.ms.org.au,cf8756f1-08fd-4b92-b1ac-9178f74a7e3f,crawl-data/CC-MAIN-2021-04/segments/1610704804187.81/warc/CC-MAIN-20210126233034-20210127023034-00010.warc.gz,886927874,62572,36APIN65WRYWRYXBYY4O6HXM6MDOPUB4
16384,https://www.ms.org.au/employment-support/working-with-multiple-sclerosis-webinars.aspx,20210118072005,UTF-8,www.ms.org.au,44fc1df4-98b7-4a5c-9c19-62d0a79c2df1,crawl-data/CC-MAIN-2021-04/segments/1610703514423.60/warc/CC-MAIN-20210118061434-20210118091434-00486.warc.gz,900811381,63253,WKKS654YWGXOASZX6NCEWPHDDPHWCW2E
1181765,https://www.thefreelibrary.com/MULTIPLE+SCLEROSIS%3A+A+GUIDE+FOR+FAMILIES.-a055308716,20210124005310,UTF-8,www.thefreelibrary.com,1f125ce8-6549-4fbe-8a2e-6c60ca561f2a,crawl-data/CC-MAIN-2021-04/segments/1610703538741.56/warc/CC-MAIN-20210123222657-20210124012657-00471.warc.gz,1034158632,11309,JDAWMUDM4LGEBGN6TPCSTK53K7QG7L3L
1307045,https://my.clevelandclinic.org/departments/neurological/depts/multiple-sclerosis/ms-approaches/lemtrada-alemtuzumab,20210122135407,UTF-8,my.clevelandclinic.org,b6a62754-068b-407c-92c3-e0fde1d3ef4f,crawl-data/CC-MAIN-2021-04/segments/1610703529331.99/warc/CC-MAIN-20210122113332-20210122143332-00094.warc.gz,477999665,13592,CUSHQCP52GIUPU6DAVPB6SPOXJQAWTOO
16522,https://www.ms.org.au/get-involved/news/17-march-2020-msl%E2%80%99s-operational-changes-in-res-(1).aspx,20210124205429,UTF-8,www.ms.org.au,32749d68-11b1-4c87-b4a2-ced6ff4a050d,crawl-data/CC-MAIN-2021-04/segments/1610703557462.87/warc/CC-MAIN-20210124204052-20210124234052-00335.warc.gz,894764440,51677,OKBYNIQJ5WX32XDZCGZ6NB2HZY3IX7P6
1309360,https://my.clevelandclinic.org/departments/neurological/depts/multiple-sclerosis/ms-approaches/exercise-in-ms,20210120011254,UTF-8,my.clevelandclinic.org,94132716-5bb4-407b-9538-d353676cd11f,crawl-data/CC-MAIN-2021-04/segments/1610703519843.24/warc/CC-MAIN-20210119232006-20210120022006-00217.warc.gz,463634692,12746,U42JQF6NXTH7GRRAECYPALUOJB7AJZZ4
16447,https://www.ms.org.au/living-well-with-multiple-sclerosis.aspx,20210125064857,UTF-8,www.ms.org.au,c9b37b97-7bb1-40d5-bf7f-b520f5fe4a42,crawl-data/CC-MAIN-2021-04/segments/1610703565376.63/warc/CC-MAIN-20210125061144-20210125091144-00402.warc.gz,867822193,59012,2IT2SSF4LMTFUVHUOK3BD35XVIS6ROUO
1308204,https://my.clevelandclinic.org/departments/neurological/depts/multiple-sclerosis/ms-approaches/use-of-dalfampridine,20210126043118,UTF-8,my.clevelandclinic.org,15dcbbf4-ef2f-456f-936e-8f78ff4c9291,crawl-data/CC-MAIN-2021-04/segments/1610704798089.76/warc/CC-MAIN-20210126042704-20210126072704-00624.warc.gz,468073895,11544,2UPTK7HW3JI5QSGFKIPVQ2TURTAEUZBM
1310280,https://my.clevelandclinic.org/staff/618-richard-rudick,20210120103850,UTF-8,my.clevelandclinic.org,a6296aea-1a32-4ecd-97fb-e6631f6a1b79,crawl-data/CC-MAIN-2021-04/segments/1610703519984.9/warc/CC-MAIN-20210120085204-20210120115204-00018.warc.gz,468729201,13465,2DUAI3POEGXN7RVXEHMBS3T4XR6QNVS3
681795,https://www.news-medical.net/health/What-is-Demyelination.aspx,20210127074938,UTF-8,www.news-medical.net,ab29e334-671e-4e75-8229-ee05f5a50701,crawl-data/CC-MAIN-2021-04/segments/1610704821253.82/warc/CC-MAIN-20210127055122-20210127085122-00567.warc.gz,908039884,21370,F3KDOFCCPAQBDQACWEZYMYAKPULY5GI2
680720,https://www.news-medical.net/?tag=/Remyelination&page=5,20210120012028,UTF-8,www.news-medical.net,d2f3c795-a886-45e9-a82e-c7779979f912,crawl-data/CC-MAIN-2021-04/segments/1610703519843.24/warc/CC-MAIN-20210119232006-20210120022006-00018.warc.gz,898943958,16646,HU3YIHAXJIREQ4AB3GVJDTR47632ACOJ
16442,https://www.ms.org.au/get-involved/news/19-august-2019-new-research-shows-more-australia.aspx,20210124020109,UTF-8,www.ms.org.au,0cdd72bf-c694-4aaf-8f98-8042a46547c3,crawl-data/CC-MAIN-2021-04/segments/1610703544403.51/warc/CC-MAIN-20210124013637-20210124043637-00011.warc.gz,907448640,51217,4ZRWIHV4INVABBFLCV53J4FSXVJHGKH3
16545,https://www.ms.org.au/get-involved/about-ms/ms-community-engagement-councils.aspx,20210127000348,UTF-8,www.ms.org.au,06cd960b-0c08-4d22-b6a7-03a06d6ae0d7,crawl-data/CC-MAIN-2021-04/segments/1610704804187.81/warc/CC-MAIN-20210126233034-20210127023034-00363.warc.gz,902265765,61999,KOL4772Z7TBNMDTBPSWLMTPL3UNOCOCG
1178160,https://www.thefreelibrary.com/Multiple+Sclerosis.-a0128439153,20210126191925,UTF-8,www.thefreelibrary.com,35f588fc-c17f-443a-a579-d55c8c04e4db,crawl-data/CC-MAIN-2021-04/segments/1610704803308.89/warc/CC-MAIN-20210126170854-20210126200854-00555.warc.gz,1018418885,10852,B57D37Y6WDJIKOCCSKUWC3NMY6CKWFEI
1183540,https://www.thefreelibrary.com/Multiple+Sclerosis.-a0130210484,20210127111307,UTF-8,www.thefreelibrary.com,90b1f77c-89a3-438a-ad30-afb88af4f81e,crawl-data/CC-MAIN-2021-04/segments/1610704821381.83/warc/CC-MAIN-20210127090152-20210127120152-00300.warc.gz,1016706308,10876,ICQSLVA77QH7HJAYSHNRDA4QZ2YECOYL
16581,https://www.ms.org.au/what-is-multiple-sclerosis.aspx,20210126191933,UTF-8,www.ms.org.au,1c9d3cec-bb79-4b84-b3dc-c82c225ca5c2,crawl-data/CC-MAIN-2021-04/segments/1610704803308.89/warc/CC-MAIN-20210126170854-20210126200854-00516.warc.gz,900493672,61676,5QPFNXDZPUZ5UZUXT6TQH7JQCJMWDBF4
1304745,https://my.clevelandclinic.org/departments/neurological/medical-professionals/fellowships/neuroimmunology,20210127031001,UTF-8,my.clevelandclinic.org,d4757edc-0843-4c95-aea4-a5ab82e9d58c,crawl-data/CC-MAIN-2021-04/segments/1610704820894.84/warc/CC-MAIN-20210127024104-20210127054104-00249.warc.gz,456046799,13285,3FD7RSFQJTMTVJZURXAW3RKBS2QFEOKA
16400,https://www.ms.org.au/get-involved/news/11-october-2019-are-you-getting-tired-of-your-fa.aspx,20210124210745,UTF-8,www.ms.org.au,a528943c-7352-44f0-b57f-458bde72ef46,crawl-data/CC-MAIN-2021-04/segments/1610703557462.87/warc/CC-MAIN-20210124204052-20210124234052-00192.warc.gz,887464601,50199,4YOAPWU4FQ5GOLYKQJTSRTLU3YOIHFEB
663794,https://quizlet.com/29794637/pathology-of-demyelinating-diseases-11-4-flash-cards/,20210125062327,UTF-8,quizlet.com,f5b6b689-0eed-48f0-ae54-8590ebb24312,crawl-data/CC-MAIN-2021-04/segments/1610703565376.63/warc/CC-MAIN-20210125061144-20210125091144-00606.warc.gz,517185971,42228,I7YQX6MYVI5GGVTGIO5TPGZTOBHQFPJY
16473,https://www.ms.org.au/get-involved/about-ms/leadership/executive-team.aspx,20210124031145,UTF-8,www.ms.org.au,c88e91d5-3437-43aa-a17c-923758160205,crawl-data/CC-MAIN-2021-04/segments/1610703544403.51/warc/CC-MAIN-20210124013637-20210124043637-00260.warc.gz,898747738,66783,GDMNNXS2XL5UUJOHHZJ5JWQ5UW7EYCWX
16394,https://www.ms.org.au/get-involved/ms-ambassadors/ms-ambassadors-tas.aspx,20210127020352,UTF-8,www.ms.org.au,484133eb-83df-4e5f-8404-3c726f4b120e,crawl-data/CC-MAIN-2021-04/segments/1610704804187.81/warc/CC-MAIN-20210126233034-20210127023034-00737.warc.gz,910454985,60659,JF3AQCWPCFF5YY7DOKTGRFRL2YLGR3UQ
1307053,https://my.clevelandclinic.org/departments/neurological/medical-professionals/fellowships/neuroimmunology,20210115215155,UTF-8,my.clevelandclinic.org,c7428cf0-c04d-4aa3-89dc-3d5ed2b4beb3,crawl-data/CC-MAIN-2021-04/segments/1610703496947.2/warc/CC-MAIN-20210115194851-20210115224851-00249.warc.gz,460291111,13285,DW7YO3RSIJFRVEVZ2FHNELEQQCAMWLWS
1304740,https://my.clevelandclinic.org/departments/neurological/depts/multiple-sclerosis/ms-approaches/care-of-the-transgendered-individual,20210127004205,UTF-8,my.clevelandclinic.org,746e36d2-5fed-4529-85a1-45d95b39a44e,crawl-data/CC-MAIN-2021-04/segments/1610704804187.81/warc/CC-MAIN-20210126233034-20210127023034-00212.warc.gz,439772970,14591,OWNHPZVYKWEQGQZHLFHFOANUUIQ6OZYA
672770,https://www.news-medical.net/?tag=/Remyelination&page=2,20210121031435,UTF-8,www.news-medical.net,227e4931-d2b6-4455-859d-90c19bae508b,crawl-data/CC-MAIN-2021-04/segments/1610703522150.18/warc/CC-MAIN-20210121004224-20210121034224-00015.warc.gz,924346548,19561,7XZ5NCVEHDWMDVT5MX2GNU7SUHCSAVP5
553,https://mymsaa.org/ms-information/msaa-podcasts/,20210128160406,UTF-8,www.mymsaa.org,0526f54c-8ee2-43bd-b438-21a8a858e466,crawl-data/CC-MAIN-2021-04/segments/1610704847953.98/warc/CC-MAIN-20210128134124-20210128164124-00268.warc.gz,427537605,12538,5MK5ZSXOZWWYQAHA26SMAVIBBY3QHFGK
341,https://mymsaa.org/ms-information/overview/process-symptoms/,20210116235921,UTF-8,www.mymsaa.org,64cbd29b-3bd5-4ebc-b9fb-f5cedeeae4f0,crawl-data/CC-MAIN-2021-04/segments/1610703507971.27/warc/CC-MAIN-20210116225820-20210117015820-00452.warc.gz,467051669,13047,MMRR7ZKWF74TSVYS7U3IKUZAIU7P3WYR
16429,https://www.ms.org.au/what-is-multiple-sclerosis/symptoms/ms-my-story.aspx,20210124230856,UTF-8,www.ms.org.au,90cf1abe-d4c7-4895-95e0-0557365e5f4b,crawl-data/CC-MAIN-2021-04/segments/1610703557462.87/warc/CC-MAIN-20210124204052-20210124234052-00263.warc.gz,914294305,61375,4764HOIMLANSEZD4LZ3D7J2TY6SEZEAE
16495,https://www.ms.org.au/get-involved/news/finding-friendship-on-unsteady-ground.aspx,20210124214028,UTF-8,www.ms.org.au,c60001eb-3b8f-45a9-accc-f67b2c0061d2,crawl-data/CC-MAIN-2021-04/segments/1610703557462.87/warc/CC-MAIN-20210124204052-20210124234052-00025.warc.gz,899026568,51526,TUFIYOJZJUDIMQXUDYB5IS7DBNLN76SU
478,https://mymsaa.org/news/multiple-sclerosis-coalition-announces-new-board-president/,20210116234059,UTF-8,www.mymsaa.org,a8c90c8a-99a4-48dc-ad74-ab6ee42e03b7,crawl-data/CC-MAIN-2021-04/segments/1610703507971.27/warc/CC-MAIN-20210116225820-20210117015820-00155.warc.gz,471757789,12872,WYH55IV7SLH736FK7B5IYOQISUBCG7TC
16595,https://www.ms.org.au/get-involved/news/21-may-2020-celebrating-life-through-giving.aspx,20210118083006,UTF-8,www.ms.org.au,5c55920b-f1c4-4557-82aa-ba3d9cbe52f3,crawl-data/CC-MAIN-2021-04/segments/1610703514423.60/warc/CC-MAIN-20210118061434-20210118091434-00736.warc.gz,899391407,50080,GQ2DU3XH7MF5CP6KY73I2RE7GORAUDWN
1310514,https://my.clevelandclinic.org/departments/neurological/depts/multiple-sclerosis/ms-approaches/falls,20210127005537,UTF-8,my.clevelandclinic.org,06fccc0b-6958-49d0-aabd-94fa29d5c2d3,crawl-data/CC-MAIN-2021-04/segments/1610704804187.81/warc/CC-MAIN-20210126233034-20210127023034-00600.warc.gz,450174470,12009,SAPEWWWFEVNGFWKNIK7ZD5UKYHZOKWTD
16505,https://www.ms.org.au/support-services/education/health-professionals/referral-form.aspx,20210124223120,UTF-8,www.ms.org.au,96625dfb-a4fb-47a5-8d60-9d4e10d5c9db,crawl-data/CC-MAIN-2021-04/segments/1610703557462.87/warc/CC-MAIN-20210124204052-20210124234052-00766.warc.gz,907077946,63021,PU6HYGX4WNP2LWHL2RN674SAHOTGQKH4
16514,https://www.ms.org.au/what-is-multiple-sclerosis/symptoms/seeing-ms-campaign.aspx,20210127010948,UTF-8,www.ms.org.au,91062b24-745e-4936-a71b-c47d66345b76,crawl-data/CC-MAIN-2021-04/segments/1610704804187.81/warc/CC-MAIN-20210126233034-20210127023034-00533.warc.gz,895540775,60935,BFNLFZUSKMGWIXJOUK5OJW3QVTWAFE27
16466,https://www.ms.org.au/archive.aspx,20210124021535,UTF-8,www.ms.org.au,e57ee9ad-cbf3-4859-987d-5d1fac4a2657,crawl-data/CC-MAIN-2021-04/segments/1610703544403.51/warc/CC-MAIN-20210124013637-20210124043637-00694.warc.gz,918953521,71514,AQOG6MHAXPDAAS3EFNTRNSWJ6DC3EXDH
16418,https://www.ms.org.au/national-disability-insurance-scheme-ndis/about-the-ndis.aspx,20210124205136,UTF-8,www.ms.org.au,e4100a30-0052-46f1-8d1f-81b82d4ba560,crawl-data/CC-MAIN-2021-04/segments/1610703557462.87/warc/CC-MAIN-20210124204052-20210124234052-00236.warc.gz,900082069,62963,GXJMNSX42AN4ADABHDHZAHNLTT32FORX
1311018,https://my.clevelandclinic.org/locations/nevada/specialties/multiple-sclerosis,20210127013357,UTF-8,my.clevelandclinic.org,420027f7-b648-409a-9704-32e9010f4145,crawl-data/CC-MAIN-2021-04/segments/1610704804187.81/warc/CC-MAIN-20210126233034-20210127023034-00351.warc.gz,439793705,12603,JQUK6DMACOA2ZFJDEYUH6NUYCM4IX5GK
1325063,https://www.nationalmssociety.org/What-is-MS/Related-Conditions,20210117185901,UTF-8,www.nationalmssociety.org,590199c8-d30a-4748-b07f-c3e6615fcd06,crawl-data/CC-MAIN-2021-04/segments/1610703513144.48/warc/CC-MAIN-20210117174558-20210117204558-00601.warc.gz,930190470,24966,5QOI7GWMWQ2FUXISLDT5FU3PGIM3HTWN
16496,https://www.ms.org.au/get-involved/volunteer.aspx,20210125083936,UTF-8,www.ms.org.au,7c1e1e2c-8d3a-47fa-9fd2-c3522521035f,crawl-data/CC-MAIN-2021-04/segments/1610703565376.63/warc/CC-MAIN-20210125061144-20210125091144-00223.warc.gz,897653080,62651,FVFNHZXRBNVREYWDLLPPRCBARZ5XA7RU
16548,https://www.ms.org.au/get-involved/ms-ambassadors/ms-ambassadors-act.aspx,20210118070903,UTF-8,www.ms.org.au,6320d326-c439-4e0a-942f-fe415deb86e3,crawl-data/CC-MAIN-2021-04/segments/1610703514423.60/warc/CC-MAIN-20210118061434-20210118091434-00405.warc.gz,910788649,60749,CFGAL6ZTSZPJTLXM6RP6T5PPRNEG6ZZU
1306460,https://my.clevelandclinic.org/research/neurological/multiple-sclerosis,20210121031029,UTF-8,my.clevelandclinic.org,2ee32f67-a123-4d6a-a98b-36d43ba389cf,crawl-data/CC-MAIN-2021-04/segments/1610703522150.18/warc/CC-MAIN-20210121004224-20210121034224-00308.warc.gz,477086720,7430,VYJG6IIZTWBXZD5TE5MWQRLWZFNYVULJ
2210539,https://en.wikipedia.org/wiki/Myelitis,20210115163409,UTF-8,en.wikipedia.org,cdb311e4-887f-461d-938a-be3b4a50a738,crawl-data/CC-MAIN-2021-04/segments/1610703495901.0/warc/CC-MAIN-20210115134101-20210115164101-00112.warc.gz,365976723,28294,I7DAVFJNBIYSEG76DBKQK3BK6NLGGVPZ
16542,https://www.ms.org.au/get-involved/about-ms.aspx,20210125062726,UTF-8,www.ms.org.au,43a83898-0566-4496-9ef1-4228a7eef88b,crawl-data/CC-MAIN-2021-04/segments/1610703565376.63/warc/CC-MAIN-20210125061144-20210125091144-00769.warc.gz,887675967,62918,RE4VNMKACZL2RUIDBCCPWXFV5QRQNX5I
218029,https://doctormurray.com/alpha-lipoic-acid-improves-multiple-sclerosis/,20210119191350,UTF-8,doctormurray.com,ea2453da-d3ec-4dd7-9350-07c2a5495f88,crawl-data/CC-MAIN-2021-04/segments/1610703519600.31/warc/CC-MAIN-20210119170058-20210119200058-00216.warc.gz,319272116,14109,F5O5W6YPJGBIIFPPUCDSBGPAZYSIFHVG
1304741,https://my.clevelandclinic.org/departments/neurological/depts/multiple-sclerosis/ms-approaches/mog-antibody-disease,20210128100326,UTF-8,my.clevelandclinic.org,4980de83-11c8-468c-9462-79479e3ff0fb,crawl-data/CC-MAIN-2021-04/segments/1610704839214.97/warc/CC-MAIN-20210128071759-20210128101759-00507.warc.gz,442504005,11910,TI4WBJDLVWGIUBRC5B3X2A7QOQNZMU2T
16515,https://www.ms.org.au/what-is-multiple-sclerosis/understanding-multiple-sclerosis.aspx,20210124211853,UTF-8,www.ms.org.au,4e74a78f-8dcd-454c-822a-2605a8000e8d,crawl-data/CC-MAIN-2021-04/segments/1610703557462.87/warc/CC-MAIN-20210124204052-20210124234052-00090.warc.gz,911302834,62247,XHTSGRK5AGSNMZQ2YGAYH45LZMI7QQRT
413,https://mymsaa.org/about-msaa/coalition/,20210128144437,UTF-8,www.mymsaa.org,fed659e6-4c39-4b44-a9be-e398378e31d7,crawl-data/CC-MAIN-2021-04/segments/1610704847953.98/warc/CC-MAIN-20210128134124-20210128164124-00027.warc.gz,431252209,12061,R5LQWGIUMFRQTJ46XJTTVZD23DUNGUGK
1306818,https://my.clevelandclinic.org/staff/675-deborah-miller,20210117041848,UTF-8,my.clevelandclinic.org,f97851fa-cbaf-4511-905d-daeeb5c7c024,crawl-data/CC-MAIN-2021-04/segments/1610703509104.12/warc/CC-MAIN-20210117020341-20210117050341-00064.warc.gz,468897532,11672,ICJXXLJ47SRIOOJBYCBKWPHRDLU3BAZY
16504,https://www.ms.org.au/national-disability-insurance-scheme-ndis/my-ndis-story.aspx,20210118075813,UTF-8,www.ms.org.au,40373fe6-0797-40d7-9d41-2dba27eeb7a0,crawl-data/CC-MAIN-2021-04/segments/1610703514423.60/warc/CC-MAIN-20210118061434-20210118091434-00383.warc.gz,886415816,65080,EMF2IV6JLGEIHLNKH7BHZNQ3YKN34CN3
16516,https://www.ms.org.au/about-us.aspx,20210118071316,UTF-8,www.ms.org.au,3b30ce0b-28c8-46cd-b6d0-4f857712b814,crawl-data/CC-MAIN-2021-04/segments/1610703514423.60/warc/CC-MAIN-20210118061434-20210118091434-00378.warc.gz,906557111,55763,TI4TNTWUBPPUTLF3LILQBU2S3JKCAEW6
16562,https://www.ms.org.au/get-involved/news/18-november-2019-research-reveals-electrical-sti.aspx,20210127014631,UTF-8,www.ms.org.au,846df1f4-c867-45cf-8513-252c8d06d3e8,crawl-data/CC-MAIN-2021-04/segments/1610704804187.81/warc/CC-MAIN-20210126233034-20210127023034-00419.warc.gz,883351100,50563,RQY7APODYBAXSTG7IMVCNEWAQ7Q6OGOV
1304743,https://my.clevelandclinic.org/departments/neurological/depts/multiple-sclerosis/ms-approaches/siponimod,20210116095151,UTF-8,my.clevelandclinic.org,d65d4d50-59af-4b09-8c23-65bf1ca8bd72,crawl-data/CC-MAIN-2021-04/segments/1610703505861.1/warc/CC-MAIN-20210116074510-20210116104510-00594.warc.gz,473461152,13345,B7LTWVZVR76SV26YRZUHEG5VW4EIXET6
16524,https://www.ms.org.au/get-involved/news/3-april-2019-land-acquisition-marks-starting-point.aspx,20210125065057,UTF-8,www.ms.org.au,5e86537d-0a3d-4221-8774-5d11e20bc1bb,crawl-data/CC-MAIN-2021-04/segments/1610703565376.63/warc/CC-MAIN-20210125061144-20210125091144-00231.warc.gz,892016671,50593,LDE2GKKPZS5O6TSY5EMWSY2ZVFKYWACC
16610,https://www.ms.org.au/what-is-multiple-sclerosis/understanding-multiple-sclerosis/causes.aspx,20210124214841,UTF-8,www.ms.org.au,52195932-56e8-48c1-9ee9-042bcfee8361,crawl-data/CC-MAIN-2021-04/segments/1610703557462.87/warc/CC-MAIN-20210124204052-20210124234052-00765.warc.gz,880522216,61836,FKRWHFI4TQZOUH5EZTMROWBOTEKUIYOO
2133288,https://www.ninds.nih.gov/Disorders/Clinical-Trials/Find-Ninds-Clinical-Trials/csv-export?province=All&field_disorders_taxonomy_tags_tid=Amyotrophic%20Lateral%20Sclerosis&order=field_overall_status&sort=asc,20210126224225,utf-8,www.ninds.nih.gov,f0977221-20fb-4615-acdd-936e3c86e033,crawl-data/CC-MAIN-2021-04/segments/1610704803737.78/warc/CC-MAIN-20210126202017-20210126232017-00208.warc.gz,907406253,4857,3KO625S546SUHNNQ73FRFO7763UBBXTY
16487,https://www.ms.org.au/get-involved/news/13-august-2019-land-acquisition-marks-starting-poi.aspx,20210124022335,UTF-8,www.ms.org.au,5700d274-1c5f-4db6-a567-ff29bfbf5810,crawl-data/CC-MAIN-2021-04/segments/1610703544403.51/warc/CC-MAIN-20210124013637-20210124043637-00015.warc.gz,900225772,50579,KRJT2QTX7B3UQCDZUO6LTWGVVVYSOLJF
1305627,https://my.clevelandclinic.org/staff/4507-robert-fox,20210119124814,UTF-8,my.clevelandclinic.org,4088dd98-482d-47ff-b6e2-2b8daa01244e,crawl-data/CC-MAIN-2021-04/segments/1610703518240.40/warc/CC-MAIN-20210119103923-20210119133923-00205.warc.gz,459824039,12364,DSUHWOBM7VPNAXHNABYZO5NX6Z4BVC5A
16552,https://www.ms.org.au/get-involved/ms-ambassadors/ms-ambassadors-vic/antony-giblin.aspx,20210125072640,UTF-8,www.ms.org.au,12f9faac-5c82-452f-89e2-09297bb2e671,crawl-data/CC-MAIN-2021-04/segments/1610703565376.63/warc/CC-MAIN-20210125061144-20210125091144-00667.warc.gz,865153536,60880,QZXCWMMX455PXWFDKQDGWFZ4Q72BGS6T
2857316,https://www.mayoclinic.org/diseases-conditions/multiple-sclerosis/expert-answers/multiple-sclerosis/faq-20058138,20210122025115,UTF-8,www.mayoclinic.org,2e50f926-8313-4965-aeb5-5f5492fa96b6,crawl-data/CC-MAIN-2021-04/segments/1610703529080.43/warc/CC-MAIN-20210122020254-20210122050254-00260.warc.gz,878159219,14075,GNQVVMTV5XUU4JNPLFUDLNHSXTJG4ZKI
16560,https://www.ms.org.au/get-involved/news/16-december-2019-an-innovative-approach-to-manag.aspx,20210125080337,UTF-8,www.ms.org.au,d1956199-ddbb-4a99-9c3b-09aa1d61e629,crawl-data/CC-MAIN-2021-04/segments/1610703565376.63/warc/CC-MAIN-20210125061144-20210125091144-00249.warc.gz,903802273,51071,6A7TVNJYL3Y3TGUQ4NSUZYCLBVYPZ2CG
1306860,https://my.clevelandclinic.org/staff/9116-robert-bermel,20210124230853,UTF-8,my.clevelandclinic.org,285aca2d-5d6a-422e-a8d3-a53f657b57f6,crawl-data/CC-MAIN-2021-04/segments/1610703557462.87/warc/CC-MAIN-20210124204052-20210124234052-00572.warc.gz,452382482,14392,GBMZEWJPA75NC7BIADFQQ732PVOZKJJ7
16598,https://www.ms.org.au/get-involved/volunteer/volunteer-resources.aspx,20210125081934,UTF-8,www.ms.org.au,86ba9a97-65d2-4d4a-b8a5-e5436bd1991a,crawl-data/CC-MAIN-2021-04/segments/1610703565376.63/warc/CC-MAIN-20210125061144-20210125091144-00268.warc.gz,871784534,60249,UIZUKATFDTN35LYYERVP54AB7WLH5RUC
1308011,https://my.clevelandclinic.org/staff/9116-robert-bermel,20210124131447,UTF-8,my.clevelandclinic.org,8ee3288c-941b-4326-b6b9-3b01f6feb4d7,crawl-data/CC-MAIN-2021-04/segments/1610703548716.53/warc/CC-MAIN-20210124111006-20210124141006-00572.warc.gz,481877751,14397,7QI5SFRUUHPWBBEKNH5J2SOX2ONUROXD
16472,https://www.ms.org.au/get-involved/about-ms/corporate-governance/multiple-sclerosis-limited-principles.aspx,20210125071918,UTF-8,www.ms.org.au,c8435a5d-a750-4ec4-9800-d71e31c5aa1a,crawl-data/CC-MAIN-2021-04/segments/1610703565376.63/warc/CC-MAIN-20210125061144-20210125091144-00520.warc.gz,896061007,62295,DVYVA2C44ELUL4LDDQFOT3TODPWXNEUF
255,https://mymsaa.org/news/mri-institute-2012/,20210128145613,UTF-8,www.mymsaa.org,56ae77f0-f84d-4c08-b221-a39f6e57d472,crawl-data/CC-MAIN-2021-04/segments/1610704847953.98/warc/CC-MAIN-20210128134124-20210128164124-00554.warc.gz,441749681,13779,IZGNTWZTAAVXEXWJPHSNUGRR62A6W3OG
1611333,https://www.medpagetoday.com/neurology/multiplesclerosis/48989,20210118113658,UTF-8,www.medpagetoday.com,47081453-5755-4ab7-99ed-3665463d87ec,crawl-data/CC-MAIN-2021-04/segments/1610703514495.52/warc/CC-MAIN-20210118092350-20210118122350-00640.warc.gz,923874639,17486,2LQQCJTUC2XEUS7TBYJIGBZKMC22VF24
16604,https://www.ms.org.au/support-services/education/publications-resources/inspire-enewsletter.aspx,20210118064437,UTF-8,www.ms.org.au,1bdc95dd-9b96-4ba6-a902-313716c81758,crawl-data/CC-MAIN-2021-04/segments/1610703514423.60/warc/CC-MAIN-20210118061434-20210118091434-00771.warc.gz,920013571,64032,DKQ4KXXTZPXVQ2YFQCDB7I3337U54IRB
